NOC Major Group,NOC Minor Group,NOC Title,Economic region code,Economic region name,Minimum wage,Median wage,Maximum wage
07,0714,Facility operation and maintenance managers,3570,Windsor--Sarnia,21.63,36.06,57.69
07,0714,Facility operation and maintenance managers,3580,Stratford--Bruce Peninsula,21.63,36.06,57.69
07,0714,Facility operation and maintenance managers,3590,Northeast,21.63,36.06,57.69
07,0714,Facility operation and maintenance managers,3595,Northwest,27.4,39.0,58.97
07,0731,Managers in transportation,3510,Ottawa,,,
07,0731,Managers in transportation,3515,Kingston--Pembroke,26.22,40.87,64.1
07,0731,Managers in transportation,3520,Muskoka--Kawarthas,,,
07,0731,Managers in transportation,3530,Toronto,26.19,38.53,66.35
07,0731,Managers in transportation,3540,Kitchener--Waterloo--Barrie,28.0,35.0,71.81
07,0731,Managers in transportation,3550,Hamilton--Niagara Peninsula,26.22,40.87,64.1
07,0731,Managers in transportation,3560,London,26.22,40.87,64.1
07,0731,Managers in transportation,3570,Windsor--Sarnia,,,
07,0731,Managers in transportation,3580,Stratford--Bruce Peninsula,,,
07,0731,Managers in transportation,3590,Northeast,26.44,43.75,51.92
07,0731,Managers in transportation,3595,Northwest,26.22,40.87,64.1
08,0811,Managers in natural resources production and fishing,3510,Ottawa,,,
08,0811,Managers in natural resources production and fishing,3515,Kingston--Pembroke,,,
08,0811,Managers in natural resources production and fishing,3520,Muskoka--Kawarthas,,,
08,0811,Managers in natural resources production and fishing,3530,Toronto,,,
08,0811,Managers in natural resources production and fishing,3540,Kitchener--Waterloo--Barrie,28.84,48.08,71.43
08,0811,Managers in natural resources production and fishing,3550,Hamilton--Niagara Peninsula,,,
08,0811,Managers in natural resources production and fishing,3560,London,,,
08,0811,Managers in natural resources production and fishing,3570,Windsor--Sarnia,,,
08,0811,Managers in natural resources production and fishing,3580,Stratford--Bruce Peninsula,,,
08,0811,Managers in natural resources production and fishing,3590,Northeast,38.92,54.33,67.31
08,0811,Managers in natural resources production and fishing,3595,Northwest,28.84,48.08,71.43
08,0821,Managers in agriculture,3510,Ottawa,14.35,25.56,43.71
08,0821,Managers in agriculture,3515,Kingston--Pembroke,,,
08,0821,Managers in agriculture,3520,Muskoka--Kawarthas,,,
08,0821,Managers in agriculture,3530,Toronto,,,
08,0821,Managers in agriculture,3540,Kitchener--Waterloo--Barrie,14.35,25.56,43.71
08,0821,Managers in agriculture,3550,Hamilton--Niagara Peninsula,,,
08,0821,Managers in agriculture,3560,London,14.35,25.56,43.71
08,0821,Managers in agriculture,3570,Windsor--Sarnia,,,
08,0821,Managers in agriculture,3580,Stratford--Bruce Peninsula,,,
08,0821,Managers in agriculture,3590,Northeast,,,
08,0821,Managers in agriculture,3595,Northwest,,,
08,0822,Managers in horticulture,3510,Ottawa,,,
08,0822,Managers in horticulture,3515,Kingston--Pembroke,,,
08,0822,Managers in horticulture,3520,Muskoka--Kawarthas,,,
08,0822,Managers in horticulture,3530,Toronto,16.5,19.88,31.01
08,0822,Managers in horticulture,3540,Kitchener--Waterloo--Barrie,,,
08,0822,Managers in horticulture,3550,Hamilton--Niagara Peninsula,16.5,19.0,27.77
08,0822,Managers in horticulture,3560,London,,,
08,0822,Managers in horticulture,3570,Windsor--Sarnia,,,
08,0822,Managers in horticulture,3580,Stratford--Bruce Peninsula,,,
08,0822,Managers in horticulture,3590,Northeast,,,
08,0822,Managers in horticulture,3595,Northwest,,,
08,0823,Managers in aquaculture,3510,Ottawa,,,
08,0823,Managers in aquaculture,3515,Kingston--Pembroke,,,
08,0823,Managers in aquaculture,3520,Muskoka--Kawarthas,,,
08,0823,Managers in aquaculture,3530,Toronto,,,
08,0823,Managers in aquaculture,3540,Kitchener--Waterloo--Barrie,,,
08,0823,Managers in aquaculture,3550,Hamilton--Niagara Peninsula,,,
08,0823,Managers in aquaculture,3560,London,,,
08,0823,Managers in aquaculture,3570,Windsor--Sarnia,,,
08,0823,Managers in aquaculture,3580,Stratford--Bruce Peninsula,,,
08,0823,Managers in aquaculture,3590,Northeast,,,
08,0823,Managers in aquaculture,3595,Northwest,,,
09,0911,Manufacturing managers,3510,Ottawa,25.6,48.72,67.31
09,0911,Manufacturing managers,3515,Kingston--Pembroke,28.0,43.59,71.79
09,0911,Manufacturing managers,3520,Muskoka--Kawarthas,37.5,50.0,91.35
09,0911,Manufacturing managers,3530,Toronto,28.0,43.59,70.19
09,0911,Manufacturing managers,3540,Kitchener--Waterloo--Barrie,28.96,43.27,62.5
09,0911,Manufacturing managers,3550,Hamilton--Niagara Peninsula,27.0,48.08,69.71
09,0911,Manufacturing managers,3560,London,20.83,43.0,72.12
09,0911,Manufacturing managers,3570,Windsor--Sarnia,27.47,41.35,64.9
09,0911,Manufacturing managers,3580,Stratford--Bruce Peninsula,28.0,43.59,71.79
09,0911,Manufacturing managers,3590,Northeast,,,
09,0911,Manufacturing managers,3595,Northwest,28.0,37.91,52.88
09,0912,Utilities managers,3510,Ottawa,42.6,68.5,86.54
09,0912,Utilities managers,3515,Kingston--Pembroke,,,
09,0912,Utilities managers,3520,Muskoka--Kawarthas,42.6,68.5,86.54
09,0912,Utilities managers,3530,Toronto,59.34,68.72,81.73
09,0912,Utilities managers,3540,Kitchener--Waterloo--Barrie,42.6,68.5,86.54
09,0912,Utilities managers,3550,Hamilton--Niagara Peninsula,42.6,68.5,86.54
09,0912,Utilities managers,3560,London,,,
09,0912,Utilities managers,3570,Windsor--Sarnia,42.6,68.5,86.54
09,0912,Utilities managers,3580,Stratford--Bruce Peninsula,,,
09,0912,Utilities managers,3590,Northeast,32.78,71.79,84.07
09,0912,Utilities managers,3595,Northwest,,,
11,1111,Financial auditors and accountants,3510,Ottawa,22.0,35.8,62.5
11,1111,Financial auditors and accountants,3515,Kingston--Pembroke,20.0,36.0,57.69
11,1111,Financial auditors and accountants,3520,Muskoka--Kawarthas,,,
11,1111,Financial auditors and accountants,3530,Toronto,22.0,36.06,66.67
