X,Y,FID,OGF_ID,MOH_PRO_ID,SERV_TYPE,SERV_DET,EN_NAME,FR_NAME,EN_ALT,FR_ALT,ADDRESS_1,ADDRESS_2,ADDR_DESCR,COMMUNITY,POSTALCODE,GEO_UPT_DT,EFF_DATE
-76.095208418,44.8038823320001,4609,172386949,N0544,Retirement Home, ,Lombard Manor Retirement Home, , , ,844 Highway 15, , ,Lombardy,K0G1L0,20220428140054,20220426154736
-79.368041994,44.910593003,4618,172386855,N0113,Retirement Home, ,Granite Ridge Retirement Residence, , , ,1097 Bethune Drive, , ,Gravenhurst,P1P0A8,20220428140112,20220426154724
-75.609559293,45.2353415270001,4631,172387008,N0433,Retirement Home, ,Orchard Walk Retirement Living, , , ,1491 Manotick Station Road, , ,Ottawa,K4P1P6,20220428140000,20220426154744
-80.310647207,42.8407060980001,4632,172386966,S0243,Retirement Home, ,Maple Lodge Retirement Home, , , ,154 Maple Street, , ,Simcoe,N3Y2G6,20220428140037,20220426154739
-77.6773294069999,44.480714807,4633,172386646,N0025,Retirement Home, ,Caressant Care - Marmora, , , ,58 Bursthall Street, , ,Marmora,K0K2M0,20220428140000,20220426154656
-75.641579921,45.4408160610001,4639,172386702,N0064,Retirement Home, ,Chartwell Héritage residence pour retraités, , , ,624 Wilson Street, , ,Ottawa,K1K4S5,20220428135914,20220426154704
-80.048009335,42.9673803330001,4656,172386569,S0168,Retirement Home, ,Anson Place Care Centre, , , ,85 Main Street, , ,Hagersville,N0A1H0,20220428135928,20220426154646
-79.805816282,43.238946592,4681,172386537,S0068,Retirement Home, ,Abington Court, , , ,1500 Main Street, , ,Hamilton,L8K1E1,20220428140053,20220426154642
-79.0804290029999,43.8380570310001,4702,172386731,T0110,Retirement Home, ,Chartwell Pickering City Centre Retirement Residence, , , ,1801 Valley Farm Road, , ,Pickering,L1V0A5,20220428140054,20220426154707
-77.974584595,44.377037676,4719,172386968,T0072,Retirement Home, ,Maple View Retirement Residence, , , ,2281 County Road 45, , ,Norwood,K0L2V0,20220428140000,20220426154739
-76.239801072,44.8908735410001,4720,172386925,N0511,Retirement Home, ,Lanark Lifestyles Retirement Residence, , , ,240 Gore Street, , ,Perth,K7H1K9,20220428140037,20220426154733
-80.317219455,43.35960529,4729,172386735,T0101,Retirement Home, ,Chartwell Queen's Square Retirement Residence, , , ,10 Melville Street, , ,Cambridge,N1S1H5,20220428135944,20220426154708
-79.433481587,44.6099021480001,4750,172386579,N0355,Retirement Home, ,Atrium Retirement Residence, , , ,230 Coldwater Road, , ,Orillia,L3V3M2,20220428140018,20220426154647
-77.086553334,45.8236484620001,4751,172386733,N0051,Retirement Home, ,Chartwell Pinewood Retirement Residence, , , ,1022 Pembroke Street, , ,Pembroke,K8A8A7,20220428140000,20220426154708
-79.8452401769999,44.1586425510001,4757,172386850,T0068,Retirement Home, ,Good Samaritan Retirement Lodge, , , ,481 Victoria Street East, , ,New Tecumseth,L9R1J8,20220428135914,20220426154723
-75.522419084,45.470975471,4773,172386683,N0065,Retirement Home, ,Chartwell Belcourt residence pour retraités, , , ,1344 Belcourt Boulevard, , ,Ottawa,K1C1L9,20220428135928,20220426154701
-77.0961053359999,45.8152113610001,4792,172387078,N0138,Retirement Home, ,Riverview Heights Retirement Residence, , , ,400 Bell Street, , ,Pembroke,K8A2K5,20220428140112,20220426154754
-79.851863002,43.304540402,4817,172387012,S0476,Retirement Home, ,Park Avenue Manor Retirement Home, , , ,924 Park Avenue, , ,Burlington,L7T1N7,20220428135944,20220426154745
-79.4764088429999,43.9846378390001,4841,172386918,T0445,Retirement Home, ,Kingsway Place By Fieldgate Retirement Living, , , ,145 Murray Drive, , ,Aurora,L4G2C7,20220428140019,20220426154732
-79.439885509,43.729014496,4847,172387170,T0021,Retirement Home, ,Terraces of Baycrest, , , ,55 Ameer Avenue, , ,Toronto,M6A2Z1,20220428135914,20220426154806
-80.490742916,43.430447594,4868,172386780,T0152,Retirement Home, ,Conestoga Lodge, , , ,55 Hugo Crescent, , ,Kitchener,N2M5J1,20220428135944,20220426154714
-80.4396929,43.4358313970001,4891,172386828,T0598,Retirement Home, ,Fergus Place, , , ,164 Fergus Avenue, , ,Kitchener,N2A2H2,20220428135944,20220426154721
-79.456588659,44.232031482,4912,172386667,T0286,Retirement Home, ,Cedarvale Lodge Retirement and Care Community, , , ,121 Morton Avenue, , ,Georgina,L4P3T5,20220428140018,20220426154659
-79.779849691,43.431644428,4918,172387010,T0418,Retirement Home, ,Palermo Village Retirement Residence, , , ,3136 Dundas Street, , ,Oakville,L6M4J3,20220428135914,20220426154744
-75.40652195,45.5157070830001,4949,172386792,N0483,Retirement Home, ,Cumberland Lodge, , , ,2564 Market Street, , ,Ottawa,K4C1P3,20220428140036,20220426154716
-79.444730614,43.770250903,4980,172386541,T0522,Retirement Home, ,Advent Forestview Retirement Residence, , , ,537 Finch Avenue, , ,Toronto,M2R0A8,20220428135959,20220426154642
-80.733438144,43.985290079,4994,172386611,T0536,Retirement Home, ,Birmingham Retirement Community, , , ,356 Birmingham Street,Unit A, ,Mount Forest,N0G2L2,20220428140111,20220426154651
-79.78777619,43.3927258200001,5015,172387236,S0537,Retirement Home, ,The Williamsburg, , , ,1893 Appleby Line, , ,Burlington,L7L0G5,20220428140037,20220426154815
-80.948678569,44.577108369,5038,172386905,S0105,Retirement Home, ,Kelso Pines Retirement Home, , , ,1685 3rd Avenue, , ,Owen Sound,N4K4R3,20220428140019,20220426154731
-79.8345325889999,43.2172699870001,5044,172387167,S0381,Retirement Home, ,Tara Retirement Home, , , ,843 Mohawk Road, , ,Hamilton,L8T2R4,20220428135914,20220426154806
-75.7028660729999,44.6178486160001,5054,172386624,N0377,Retirement Home, ,Bridlewood Manor, , , ,1026 Bridlewood Drive, , ,Brockville,K6V7J8,20220428135944,20220426154653
-78.9116295709999,42.9180690760001,5060,172387057,S0472,Retirement Home, ,Redstacks Retirement Home, , , ,303 Niagara Boulevard, , ,Fort Erie,L2A3H1,20220428135929,20220426154751
-79.683311041,43.2103511930001,5071,172387005,S0169,Retirement Home, ,Orchard Terrace Care Centre, , , ,199 Glover Road, , ,Hamilton,L8E5J2,20220428140037,20220426154744
-75.803683666,45.332778735,5102,172387262,N0400,Retirement Home, ,Valley Stream Manor, , , ,2 Valley Stream Drive, , ,Ottawa,K2H0A5,20220428140019,20220426154819
-77.355073976,44.1664841670001,5103,172386682,N0080,Retirement Home, ,Chartwell Bayview Retirement Residence, , , ,435 Dundas Street, , ,Belleville,K8P1B6,20220428140036,20220426154701
-79.437451214,43.795295507,5115,172387154,T0200,Retirement Home, ,Sunrise of Thornhill, , , ,484 Steeles Avenue, , ,Vaughan,L4J0C7,20220428140112,20220426154804
-80.201585023,44.500845193,5139,172387053,N0009,Retirement Home, ,Raglan Village Retirement, , , ,89 Raglan Street, , ,Collingwood,L9Y0B2,20220428135944,20220426154750
-78.859718039,43.912345455,5163,172386947,T0584,Retirement Home, ,Livita Centennial Retirement Residence, , , ,259 Hillcroft Street, , ,Oshawa,L1G8E4,20220428140019,20220426154736
-79.3947023919999,43.7067014940001,5169,172387183,T0125,Retirement Home, ,The Dunfield Retirement Residence, , , ,77 Dunfield Avenue, , ,Toronto,M4S2H3,20220428135914,20220426154808
-75.869446484,45.288811025,5181,172387181,N0455,Retirement Home, ,The Courtyards on Eagleson, , , ,630 Eagleson Road, , ,Ottawa,K2M0N1,20220428140054,20220426154807
-78.317386299,44.303976348,5191,172387040,T0006,Retirement Home, ,Princess Gardens Retirement Residence, , , ,100 Charlotte Street, , ,Peterborough,K9J7L4,20220428140112,20220426154749
-79.403854898,43.7332570980001,5202,172387217,T0391,Retirement Home, ,The Teddington, , , ,4 Teddington Park Avenue, , ,Toronto,M4N2C3,20220428140001,20220426154812
-77.79558033,44.3060087710001,5208,172386887,T0553,Retirement Home, ,Hillside Haven, , , ,54 Ranney Street, , ,Campbellford,K0L1L0,20220428140000,20220426154728
-82.920608547,42.029064127,5209,172386868,S0455,Retirement Home, ,Harrowood Seniors Community, , , ,1 Pollard Drive, , ,Essex,N0R1G0,20220428140036,20220426154726
-80.0986233359999,43.921799998,5239,172386952,T0073,Retirement Home, ,Lord Dufferin Centre, , , ,32 First Street, , ,Orangeville,L9W2E1,20220428140112,20220426154737
-75.927481501,45.263607318,5250,172387146,N0257,Retirement Home, ,Stittsville Villa, , , ,1354 Main Street North, , ,Ottawa,K2S1V4,20220428140000,20220426154803
-74.613692493,45.6083706320001,5262,172386960,N0169,Retirement Home, ,Manoir McGill, , , ,261 McGill Street, , ,Hawkesbury,K6A1P9,20220428135944,20220426154738
-80.570318145,43.476729398,5306,172387219,T0581,Retirement Home, ,The Village at University Gates, , , ,250 Laurelwood Drive, , ,Waterloo,N2J0E2,20220428135945,20220426154813
-79.480728073,43.170192695,5326,172387193,S0520,Retirement Home, ,The Jacob Senior Living, , , ,5082 Alyssa Drive, , ,Lincoln,L0R1B2,20220428135944,20220426154809
-83.021829097,42.236931659,5348,172387111,S0156,Retirement Home, ,Seasons Royal Oak Village, , , ,2400 Sandwich West Parkway, , ,Windsor,N9H2S8,20220428140019,20220426154758
-75.093768929,45.3144491620001,5349,172386573,N0490,Retirement Home, ,Aquatria, , , ,11 Aquatria, , ,Casselman,K0A1M0,20220428140036,20220426154646
-75.6869042339999,45.410266053,5368,172387278,N0435,Retirement Home, ,Villagia in the Glebe, , , ,480 Metcalfe Street, , ,Ottawa,K1S3N6,20220428135929,20220426154821
-79.5322005309999,43.643984177,5375,172387166,T0551,Retirement Home, ,Tapestry at Village Gate West, , , ,15 Summerland Terrace, , ,Toronto,M9A0B5,20220428140037,20220426154805
-79.8755021009999,43.198169982,5392,172387139,S0464,Retirement Home, ,St. Elizabeth Retirement Residence, , , ,391 Rymal Road, , ,Hamilton,L9B1V2,20220428135914,20220426154802
-79.310005679,43.856372924,5402,172386564,T0280,Retirement Home, ,Amica Unionville, , , ,34 Main Street Unionville, , ,Markham,L3R4Z8,20220428135944,20220426154645
-77.421203695,44.1459298600001,5409,172386967,N0456,Retirement Home, ,Maple Manor Residence, , , ,132 Avonlough Road, , ,Belleville,K8N4Z2,20220428135929,20220426154739
-79.2886372629999,43.7637104090001,5440,172386543,T0193,Retirement Home, ,Alexis Lodge Retirement Residence, , , ,707 Ellesmere Road,Unit 705, ,Toronto,M1P2W1,20220428140053,20220426154642
-75.737739539,45.271434728,5441,172387288,N0543,Retirement Home, ,Waterford Retirement Community - Barrhaven, , , ,121 Marketplace Avenue, , ,Ottawa,K2J6M6,20220428135945,20220426154822
-80.2747296599999,43.5698174290001,5464,172387223,T0130,Retirement Home, ,The Village of Riverside Glen, , , ,60 Woodlawn Road, , ,Guelph,N1H8M8,20220428140019,20220426154813
-79.8619489019999,43.262318194,5465,172386660,S0510,Retirement Home, ,Cathmar Manor, , , ,236 Catharine Street, , ,Hamilton,L8L4S6,20220428140036,20220426154658
-82.9791786919999,42.3279714780001,5494,172386560,S0102,Retirement Home, ,Amica Riverside, , , ,4909 Riverside Drive, , ,Windsor,N8Y0A4,20220428135959,20220426154645
-80.978034711,42.7727759540001,5498,172386583,S0435,Retirement Home, ,Aylmer Retirement Residence, , , ,258 Talbot Street, , ,Aylmer,N5H1H7,20220428135914,20220426154648
-75.558630395,45.4588082670001,5513,172386832,N0273,Retirement Home, ,Forest Valley Terrace By Symphony (Formerly known as Moments Mano, , , ,1510 Saint Joseph Boulevard, , ,Ottawa,K1C7L1,20220428140000,20220426154721
-75.687666437,45.4402384590001,5514,172386852,N0510,Retirement Home, ,Governors Walk, , , ,150 Stanley Avenue, , ,Ottawa,K1M2J7,20220428140036,20220426154724
-77.101706038,45.8209639610001,5538,172386638,N0162,Retirement Home, ,Carefor Civic Complex, , , ,425 Cecelia Street, , ,Pembroke,K8A1S7,20220428140111,20220426154655
-80.8384276149999,43.317333757,5549,172386647,S0023,Retirement Home, ,Caressant Care - The Maples Home for Seniors, , , ,94 William Street, , ,Tavistock,N0B2R0,20220428140000,20220426154656
-77.171477802,43.9969280450001,5554,172386983,N0185,Retirement Home, ,MLP Residence, , , ,13468 Loyalist Parkway, , ,Prince Edward,K0K2T0,20220428135914,20220426154741
-80.9467648689999,46.509413786,5572,172386762,N0068,Retirement Home, ,Chartwell Westmount on William Retirement Residence, , , ,599 William Avenue, , ,Greater Sudbury,P3A5E3,20220428135928,20220426154712
-77.142359594,44.0122873490001,5603,172386838,N0542,Retirement Home, ,Fraser House Retirement Home, , , ,71 Queen Street, , ,Prince Edward,K0K2T0,20220428140054,20220426154722
-81.2685739199999,42.984295778,5612,172386739,S0050,Retirement Home, ,Chartwell Riverside Retirement Residence, , , ,201 Riverside Drive, , ,London,N6H1E5,20220428140111,20220426154709
-80.426827719,43.6907930420001,5625,172386881,T0167,Retirement Home, ,Heritage River Retirement Residence, , , ,25 Wellington Drive, , ,Elora,N0B1S0,20220428140000,20220426154727
-79.763731809,43.692164274,5626,172386859,T0448,Retirement Home, ,Greenway Retirement Village, , , ,100 Ken Whillans Drive, , ,Brampton,L6V0A4,20220428140036,20220426154725
-79.937284064,44.774561352,5633,172386590,N0124,Retirement Home, ,Bayfield House Retirement Lodge, , , ,5 Beck Boulevard, , ,Penetanguishene,L9M1C1,20220428140018,20220426154649
-79.267226368,43.8912017320001,5634,172386744,T0097,Retirement Home, ,Chartwell Rouge Valley Retirement Residence, , , ,5958 16th Avenue, , ,Markham,L3P3J3,20220428140000,20220426154709
-75.639778786,45.0280150900001,5639,172386907,N0508,Retirement Home, ,Kemptville Retirement Living Inc., , , ,2950 County Road 43, , ,Kemptville,K0G1J0,20220428135914,20220426154731
-79.9706328359999,43.2602750880001,5655,172386696,S0064,Retirement Home, ,Chartwell Georgian Retirement Residence, , , ,255 Governors Road, , ,Hamilton,L9H3K4,20220428135928,20220426154703
-79.8726015999999,43.1972332820001,5681,172386692,S0244,Retirement Home, ,Chartwell Deerview Crossing Retirement Residence, , , ,460 Rymal Road, , ,Hamilton,L9B0B2,20220428140054,20220426154702
-78.873693547,43.9464189600001,5704,172386766,T0081,Retirement Home, ,Chartwell Wynfield Retirement Residence, , , ,431 Woodmount Drive, , ,Oshawa,L1K0P7,20220428140036,20220426154712
-81.15463601,43.2607544320001,5730,172387301,S0018,Retirement Home, ,Wildwood Care Centre, , , ,100 Ann Street,Postal Office Box 2200, ,Saint Marys,N4X1A1,20220428140054,20220426154824
-79.800299593,43.383406818,5740,172387224,S0227,Retirement Home, ,The Village of Tansley Woods, , , ,4100 Upper Middle Road, , ,Burlington,L7M4W8,20220428140112,20220426154813
-81.189249377,42.7763702450001,5766,172387112,S0497,Retirement Home, ,Seasons St. Thomas, , , ,40 Ross Street, , ,St. Thomas,N5R3W4,20220428135944,20220426154758
-89.255754161,48.3769664550001,5782,172386708,N0383,Retirement Home, ,Chartwell Isabella Retirement Residence, , , ,1350 Isabella Street, , ,Thunder Bay,P7E0A5,20220428135914,20220426154704
-79.6800183409999,44.343177391,5799,172386587,N0516,Retirement Home, ,Barrieview Retirement Community, , , ,3 Concert Way, , ,Barrie,L4N6N5,20220428135928,20220426154648
-83.0026634989999,42.325161576,5809,172387215,S0468,Retirement Home, ,The Shoreview at Riverside, , , ,245 Drouillard Road, , ,Windsor,N8Y2P4,20220428140000,20220426154812
-81.01756875,44.159774794,5822,172386979,S0113,Retirement Home, ,McVean Lodge, , , ,700 Nineteenth Avenue, , ,Hanover,N4N3S6,20220428135944,20220426154740
-81.372915696,44.4943775340001,5846,172386863,S0205,Retirement Home, ,Hampton Court, , , ,49 Albert Street South, , ,Southampton,N0H2L0,20220428140018,20220426154725
-79.424092086,44.638969054,5852,172387152,N0453,Retirement Home, ,Sundial Lakeview Retirement Residence, , , ,600 Sundial Drive, , ,Orillia,L3V6H3,20220428135914,20220426154804
-80.594310209,42.9884556110001,5874,172387246,S0539,Retirement Home, ,Trillium Norwich, , , ,25 Main Street, , ,Norwich,N0J1P0,20220428135929,20220426154816
-76.0128077969999,44.881405349,5895,172386758,N0067,Retirement Home, ,Chartwell Van Horne Retirement Residence, , , ,25 Van Horne Avenue, , ,Smiths Falls,K7A5L2,20220428140036,20220426154711
-82.8656397569999,42.325987583,5903,172386750,S0394,Retirement Home, ,Chartwell St. Clair Beach Retirement Residence, , , ,13500 Riverside Drive East, , ,Windsor,N8N0C3,20220428140054,20220426154710
-79.326179472,43.7246237000001,5926,172386798,T0049,Retirement Home, ,Delmanor Wynford, , , ,187 Wynford Drive, , ,Toronto,M3C0C7,20220428140036,20220426154716
-79.310996803,45.196945654,6002,172387191,N0334,Retirement Home, ,The Home in Muskoka, , , ,62 South Mary Lake Road, , ,Huntsville,P0B1L0,20220428135944,20220426154809
-79.627313649,43.5140152490001,6024,172387281,T0258,Retirement Home, ,Walden Circle Retirement Community, , , ,1907 Lakeshore Road, , ,Mississauga,L5J1J7,20220428140112,20220426154821
-79.433115207,43.735373597,6028,172387169,T0573,Retirement Home, ,Terrace Gardens, , , ,3705 Bathurst Street, , ,Toronto,M6A2E8,20220428140112,20220426154806
-80.96369206,43.378245362,6030,172387072,S0136,Retirement Home, ,River Gardens Retirement Residence, , , ,10 Romeo Street, , ,Stratford,N5A5M7,20220428140112,20220426154753
-79.258917203,43.179485007,6039,172387030,S0402,Retirement Home, ,Pioneer Elder Care, , , ,29 Saint Helena Street, , ,St. Catharines,L2N3Z9,20220428140019,20220426154747
-79.621416948,43.5133361490001,6045,172387292,T0118,Retirement Home, ,Wawel Villa Seniors Residence, , , ,880 Clarkson Road, , ,Mississauga,L5J4N4,20220428135914,20220426154823
-79.448898341,44.0614127530001,6060,172387211,T0076,Retirement Home, ,The Roxborough Retirement Residence, , , ,1 Roxborough Road, , ,Newmarket,L3Y2P8,20220428135929,20220426154811
-80.319704655,43.3542584890001,6068,172387106,T0582,Retirement Home, ,Seasons Cambridge, , , ,15 Fraser Street, , ,Cambridge,N1S1P5,20220428140037,20220426154757
-79.26193698,42.8874819550001,6088,172387036,S0090,Retirement Home, ,Portal Village Retirement Home, , , ,300 Elgin Street, , ,Port Colborne,L3K6A3,20220428140054,20220426154748
-79.514426326,43.6588186800001,6098,172386915,T0423,Retirement Home, ,Kingsway, , , ,4251 Dundas Street West, , ,Toronto,M8X2Z5,20220428140112,20220426154732
-75.587022904,45.4508496650001,6113,172386594,N0104,Retirement Home, ,Beacon Heights Retirement Residence, , , ,2201 Montreal Road, , ,Ottawa,K1J0B4,20220428135944,20220426154649
-79.233792895,43.172747907,6120,172386994,S0195,Retirement Home, ,Niagara Gardens Retirement Manor, , , ,181 Niagara Street,Unit 175, ,St. Catharines,L2R4M1,20220428135929,20220426154742
-75.656641319,45.349271544,6136,172386837,N0549,Retirement Home, ,Foxview Retirement Community, , , ,1026 Hunt Club Road, , ,Ottawa,K1V8S9,20220428140036,20220426154722
-80.0836138779999,44.421972985,6158,172386616,N0494,Retirement Home, ,Blue Mountain Manor, , , ,236 Weir Street, , ,Stayner,L0M1S0,20220428140111,20220426154652
-79.867089924,43.500285336,6167,172386610,S0384,Retirement Home, ,Birkdale Place Seniors Community, , , ,611 Farmstead Drive, , ,Milton,L9T7Y8,20220428135959,20220426154651
-75.9068689979999,45.3072952270001,6172,172386695,N0072,Retirement Home, ,Chartwell Empress Kanata Retirement Residence, , , ,170 McGibbon Drive, , ,Ottawa,K2L4H5,20220428135914,20220426154703
-80.92755256,44.5587760670001,6210,172387151,S0183,Retirement Home, ,Summit Place, , , ,850 4th Street, , ,Owen Sound,N4K6A3,20220428135944,20220426154803
-75.760812356,45.388858747,6227,172386565,N0134,Retirement Home, ,Amica Westboro Park, , , ,491 Richmond Road, , ,Ottawa,K2A1G4,20220428140053,20220426154645
-78.948070585,44.1069450850001,6228,172387294,T0024,Retirement Home, ,West Shore Residence, , , ,293 Perry Street, , ,Port Perry,L9L1S6,20220428135945,20220426154823
-75.6485088159999,45.354662046,6251,172387233,N0452,Retirement Home, ,The Waterford Retirement Community - Ottawa, , , ,2431 Bank Street, , ,Ottawa,K1V8R9,20220428140019,20220426154815
-80.261185918,43.1407750540001,6252,172386675,S0521,Retirement Home, ,Charlotte Villa, , , ,120 Darling Street, , ,Brantford,N3T5W6,20220428140036,20220426154700
-78.7060332889999,43.907135661,6279,172387107,T0395,Retirement Home, ,Seasons Clarington, , , ,65 Clarington Boulevard, , ,Bowmanville,L1C0A1,20220428140019,20220426154758
-79.2524272639999,43.8952576340001,6280,172386562,T0148,Retirement Home, ,Amica Swan Lake, , , ,6360 16th Avenue, , ,Markham,L3P7Y6,20220428140036,20220426154645
-81.880262162,42.4352985510001,6299,172387275,S0181,Retirement Home, ,Village on the Ridge, , , ,9 Myrtle Street, , ,Ridgetown,N0P2C0,20220428135929,20220426154820
-82.9774569909999,42.3288229780001,6306,172387161,S0171,Retirement Home, ,Sunrise Senior Living of Windsor, , , ,5065 Riverside Drive, , ,Windsor,N8Y5B3,20220428140037,20220426154805
-80.822774191,44.184070408,6323,172387121,S0114,Retirement Home, ,Serenity-Durham, , , ,618 William Street,Postal Office Box 1134, ,Durham,N0G1R0,20220428140054,20220426154759
-79.960489116,43.0638291540001,6335,172387098,S0441,Retirement Home, ,RVilla Caledonia Retirement Living, , , ,339 Argyle Street, , ,Caledonia,N3W1L7,20220428140000,20220426154756
-81.1738454709999,42.7595615430001,6346,172386851,S0459,Retirement Home, ,Goodness Retirement Living Inc., , , ,16 Aldborough Avenue, , ,St. Thomas,N5R4S7,20220428135944,20220426154723
-79.431312936,44.0606616540001,6368,172386681,T0086,Retirement Home, ,Chartwell Barton Retirement Residence, , , ,17290 Leslie Street, , ,Newmarket,L3Y3E1,20220428140018,20220426154701
-78.949860186,44.1116513850001,6374,172387035,N0396,Retirement Home, ,Port Perry Villa Retirement Living, , , ,15987 Simcoe Street, , ,Port Perry,L9L1N5,20220428135914,20220426154748
-80.860753577,43.907316759,6390,172386862,S0380,Retirement Home, ,Hamiltons Hometown Retirement Living, , , ,294 Elora Street,Postal Office Box 269, ,Harriston,N0G1Z0,20220428135929,20220426154725
-79.410215997,43.7058079930001,6414,172386558,T0255,Retirement Home, ,Amica On the Avenue, , , ,1066 Avenue Road, , ,Toronto,M5N0A3,20220428135928,20220426154644
-79.239784546,43.7381415070001,6431,172386977,T0588,Retirement Home, ,McCowan Retirement Residence, , , ,2881 Eglinton Avenue, , ,Toronto,M1J0A2,20220428140112,20220426154740
-79.389847391,43.706563594,6442,172387175,T0034,Retirement Home, ,The Briton House, , , ,720 Mount Pleasant Road,Unit 700, ,Toronto,M4S2N4,20220428140000,20220426154807
-79.554943898,43.191302696,6455,172386970,S0374,Retirement Home, ,Maplecrest, , , ,85 Main Street, , ,Grimsby,L3M1N6,20220428135944,20220426154739
-79.425245702,43.7062114920001,6477,172386831,T0424,Retirement Home, ,Forest Hill Place, , , ,645 Castlefield Avenue, , ,Toronto,M5N3A5,20220428140018,20220426154721
-76.1592042999999,44.3363301470001,6502,172386657,N0017,Retirement Home, ,Carveth Care Centre, , , ,375 James Street, , ,Gananoque,K7G2Z1,20220428140111,20220426154658
-79.991256839,43.2161330800001,6511,172386656,S0391,Retirement Home, ,Carrington Place Retirement Residence, , , ,75 Dunham Drive, , ,Hamilton,L9G1X7,20220428140000,20220426154657
-75.6727962309999,45.430617657,6517,172386737,N0049,Retirement Home, ,Chartwell Rideau Place Retirement Residence, , , ,550 Wilbrod Street, , ,Ottawa,K1N9M3,20220428135914,20220426154708
-81.5387161259999,44.2732480880001,6527,172387242,S0116,Retirement Home, ,Tiverton Park Manor, , , ,24 King Street, , ,Cargill,N0G2T0,20220428140054,20220426154816
-78.51291773,45.0501138670001,6537,172386840,N0545,Retirement Home, ,Gardens of Haliburton, , , ,1 Sunnyside Street, , ,Haliburton,K0M1S0,20220428140054,20220426154722
-75.664983059,44.601625115,6546,172386743,N0070,Retirement Home, ,Chartwell Rosedale Retirement Residence, , , ,1813 County Road 2,R.R. 1, ,Brockville,K6V5T1,20220428140111,20220426154709
-78.157201118,43.9639716950001,6569,172387011,T0196,Retirement Home, ,Palisade Gardens, , , ,240 Chapel Street, , ,Cobourg,K9A0E3,20220428140054,20220426154745
-81.29797173,42.983806976,6579,172386885,S0029,Retirement Home, ,Highview Residences, , , ,Capulet Walk,"35, 41", ,London,N6H5W4,20220428140112,20220426154728
-80.273118521,43.1420213530001,6591,172387080,S0460,Retirement Home, ,Riverview Terrace, , , ,104 Brant Avenue, , ,Brantford,N3T3H3,20220428140000,20220426154754
-79.066491737,44.263041006,6602,172386808,T0487,Retirement Home, ,Dre's Lodge Inc., , , ,82 River Street, , ,Sunderland,L0C1H0,20220428135944,20220426154718
-75.2274962719999,45.2937657530001,6617,172386934,N0236,Retirement Home, ,Le Genesis, , , ,1003 Limoges Road, , ,Limoges,K0A2M0,20220428140019,20220426154734
-77.391227987,44.1614141640001,6623,172387174,N0408,Retirement Home, ,The Bridge Street Retirement Residence, , , ,85 Bridge Street, , ,Belleville,K8N1L9,20220428135914,20220426154807
-82.591064546,42.026258743,6638,172387086,S0437,Retirement Home, ,Rosewood Erie Glen, , , ,119 Robson Road, , ,Leamington,N8H3V4,20220428135929,20220426154755
-80.501863327,43.5157521080001,6647,172387021,T0042,Retirement Home, ,Parkwood Suites, , , ,720 New Hampshire Street, , ,Waterloo,N2K0A3,20220428140037,20220426154746
-79.24029705,43.787957115,6661,172387149,T0164,Retirement Home, ,Sts. Peter and Paul Residence, , , ,221 Milner Avenue, , ,Toronto,M1S4P4,20220428135929,20220426154803
-79.492121439,43.8787660190001,6670,172387070,T0055,Retirement Home, ,Richview Manor Retirement Living, , , ,10500 Dufferin Street, , ,Vaughan,L6A4R1,20220428140037,20220426154753
-81.010023985,46.4633433750001,6700,172387061,N0391,Retirement Home, ,Regent Manor, , , ,1315 Regent Street, , ,Greater Sudbury,P3E3Z1,20220428135944,20220426154751
-79.443911425,43.9019589260001,6724,172386984,T0407,Retirement Home, ,Mon Sheong Private Care, , , ,11211 Yonge Street, , ,Richmond Hill,L4S0E9,20220428140019,20220426154741
-77.146556098,44.0474776550001,6730,172387199,N0402,Retirement Home, ,The Maples of Picton, , , ,1133 Prince Edward County Road 5, , ,Prince Edward,K0K2T0,20220428135914,20220426154810
-79.732319595,43.653910969,6745,172387132,T0590,Retirement Home, ,Southbrook Retirement Community, , , ,400 Ray Lawson Boulevard, , ,Brampton,L6Y4G4,20220428135929,20220426154801
-75.503170879,45.4788991730001,6755,172387048,N0547,Retirement Home, ,Queenswood Villa, , , ,370 Kennedy Lane East, , ,Ottawa,K1E3X5,20220428140037,20220426154750
-76.0206649,44.8875858490001,6774,172386627,N0181,Retirement Home, ,Broadview Retirement Lodge, , , ,210 Brockville Street, , ,Smiths Falls,K7A3Z4,20220428140018,20220426154654
-76.179216481,45.228836502,6780,172387006,N0425,Retirement Home, ,Orchard View by the Mississippi Inc., , , ,219 Paterson Street, , ,Mississippi Mills,K0A1A0,20220428135914,20220426154744
-83.034711102,42.246650661,6793,172386723,S0054,Retirement Home, ,Chartwell Oak Park LaSalle Retirement Residence, , , ,3955 13th Street, , ,Windsor,N9H2S7,20220428140018,20220426154707
-75.240436388,45.4400557770001,6799,172387052,N0526,Retirement Home, ,Résidence St. Mathieu, , , ,3140 Gendron Road, , ,Clarence-Rockland,K0A2A0,20220428135914,20220426154750
-79.255070202,43.1806392070001,6813,172386872,S0448,Retirement Home, ,Heatherwood Retirement Residence, , , ,113 Scott Street, , ,St. Catharines,L2N7L2,20220428135929,20220426154726
-75.736334047,45.368331944,6837,172387014,N0140,Retirement Home, ,Park Place Retirement Residence, , , ,110 Central Park Drive, , ,Ottawa,K2C4G3,20220428140054,20220426154745
